city,state_id,state_name,county_name,zip,lat,lng,population
Pajonal,PR,Puerto Rico,Florida,650,18.3821709,-66.5557279,742
Florida,PR,Puerto Rico,Florida,650,18.3624494,-66.5612836,4711
Naranjito,PR,Puerto Rico,Naranjito,719,18.3007861,-66.2448904,1655
Tiburones,PR,Puerto Rico,Barceloneta,617,18.4316132,-66.5807283,1616
Barceloneta,PR,Puerto Rico,Barceloneta,617,18.4505017,-66.5385055,3785
Búfalo,PR,Puerto Rico,Barceloneta,617,18.4174168,-66.574928,949
Garrochales,PR,Puerto Rico,Barceloneta,617,18.453557,-66.5662837,1086
Imbéry,PR,Puerto Rico,Barceloneta,617,18.4370825,-66.5564848,3899
San Juan,PR,Puerto Rico,San Juan,00918 00913 00911 00917 00915 00912 00926 00927 00924 00925 00923 00920 00921 00906 00907 00901 00909 00936 00969 00902 00908 00910 00914 00916 00919 00922 00928 00929 00930 00931 00933 00935 00937 00939 00940 00955 00975,18.4663338,-66.1057217,381931
Trujillo Alto,PR,Puerto Rico,Trujillo Alto,00976 00926 00977 00978,18.3546719,-66.0073876,48437
Olimpo,PR,Puerto Rico,Guayama,784,18.0019099,-66.1082211,2064
Corazón,PR,Puerto Rico,Guayama,784,17.9927436,-66.0848873,2131
Guayama,PR,Puerto Rico,Guayama,00784 00785,17.9841328,-66.1137767,22691
Jobos,PR,Puerto Rico,Guayama,784,17.9552449,-66.1654442,2479
Palomas,PR,Puerto Rico,Yauco,698,18.013576,-66.8732316,1936
Yauco,PR,Puerto Rico,Yauco,698,18.034964,-66.8498983,17186
Los Llanos,PR,Puerto Rico,Coamo,769,18.0552406,-66.4057259,2118
Mariano Colón,PR,Puerto Rico,Coamo,769,18.0232974,-66.3323909,2240
Palmarejo,PR,Puerto Rico,Coamo,769,18.0680177,-66.3254467,1090
Coamo,PR,Puerto Rico,Coamo,769,18.0799617,-66.3579473,11522
Villalba,PR,Puerto Rico,Villalba,766,18.1271824,-66.4921164,3384
Ciales,PR,Puerto Rico,Ciales,638,18.3360622,-66.4687823,2591
Ponce,PR,Puerto Rico,Ponce,00728 00717 00716 00730 00732 00733 00734,18.0110768,-66.6140616,132502
Coto Laurel,PR,Puerto Rico,Ponce,780,18.0496857,-66.5512835,3047
Orocovis,PR,Puerto Rico,Orocovis,720,18.2269005,-66.3910037,722
Hormigueros,PR,Puerto Rico,Hormigueros,660,18.1396799,-67.1274019,12443
Mora,PR,Puerto Rico,Isabela,662,18.4629997,-67.0326798,1583
Isabela,PR,Puerto Rico,Isabela,662,18.500776,-67.0243462,11255
Santa Clara,PR,Puerto Rico,Aguas Buenas,703,18.2185674,-66.1287777,982
Aguas Buenas,PR,Puerto Rico,Aguas Buenas,703,18.2568989,-66.1029442,4204
Barranquitas,PR,Puerto Rico,Barranquitas,794,18.1866243,-66.3062802,2695
Maricao,PR,Puerto Rico,Maricao,606,18.1807902,-66.9799001,868
Martorell,PR,Puerto Rico,Yabucoa,767,18.0760744,-65.898218,2232
Playita,PR,Puerto Rico,Yabucoa,767,18.0446869,-65.9073847,1558
Rosa Sánchez,PR,Puerto Rico,Yabucoa,767,18.0597925,-65.909286,1055
Yabucoa,PR,Puerto Rico,Yabucoa,767,18.0505201,-65.8793288,6047
Comunas,PR,Puerto Rico,Yabucoa,767,18.0871855,-65.8437732,1900
El Negro,PR,Puerto Rico,Yabucoa,767,18.0374654,-65.8512729,1075
Levittown,PR,Puerto Rico,Toa Baja,949,18.4499458,-66.1815558,26960
Sabana Seca,PR,Puerto Rico,Toa Baja,952,18.4268914,-66.1846115,9705
Campanilla,PR,Puerto Rico,Toa Baja,949,18.4213363,-66.2368345,6868
Candelaria Arenas,PR,Puerto Rico,Toa Baja,949,18.4171697,-66.2173898,4818
Candelaria,PR,Puerto Rico,Toa Baja,949,18.4041147,-66.2087786,16760
Ingenio,PR,Puerto Rico,Toa Baja,949,18.4421686,-66.226001,5354
Culebra,PR,Puerto Rico,Culebra,775,18.3030119,-65.3009914,1590
Luquillo,PR,Puerto Rico,Luquillo,773,18.3724507,-65.7165511,7761
Playa Fortuna,PR,Puerto Rico,Luquillo,773,18.3796724,-65.7451628,1690
Ramos,PR,Puerto Rico,Luquillo,773,18.3396747,-65.7126621,1821
Loíza,PR,Puerto Rico,Loiza,772,18.4313354,-65.8801645,3875
Suárez,PR,Puerto Rico,Loiza,772,18.4302244,-65.8534974,1931
Maunabo,PR,Puerto Rico,Maunabo,707,18.0071885,-65.8993289,1668
Palo Seco,PR,Puerto Rico,Maunabo,707,18.0074659,-65.9368293,1008
Emajagua,PR,Puerto Rico,Maunabo,707,18.0005224,-65.8826621,2857
Palmer,PR,Puerto Rico,Rio Grande,745,18.3705058,-65.7740519,1032
Río Grande,PR,Puerto Rico,Rio Grande,745,18.380227,-65.8312749,12677
Bartolo,PR,Puerto Rico,Rio Grande,745,18.361339,-65.8384971,1311
Hato Candal,PR,Puerto Rico,Rio Grande,745,18.3743944,-65.7871076,2055
La Dolores,PR,Puerto Rico,Rio Grande,745,18.3755049,-65.8557195,3081
Naguabo,PR,Puerto Rico,Naguabo,718,18.2116247,-65.7348841,4443
Peña Pobre,PR,Puerto Rico,Naguabo,718,18.2155129,-65.8221074,991
Río Blanco,PR,Puerto Rico,Naguabo,718,18.2182908,-65.7884959,1681
Daguao,PR,Puerto Rico,Naguabo,718,18.2263463,-65.6832172,1604
Duque,PR,Puerto Rico,Naguabo,718,18.2394011,-65.7504401,1320
Las Piedras,PR,Puerto Rico,Las Piedras,771,18.183014,-65.8662742,5883
Pueblito Del Río,PR,Puerto Rico,Las Piedras,777,18.2280217,-65.861566,1310
Lomas,PR,Puerto Rico,Canovanas,729,18.2685651,-65.908775,956
San Isidro,PR,Puerto Rico,Canovanas,729,18.3921707,-65.8854421,6828
Santa Bárbara,PR,Puerto Rico,Canovanas,729,18.3951386,-65.9175508,4622
Benítez,PR,Puerto Rico,Canovanas,729,18.272533,-65.8788312,1409
Campo Rico,PR,Puerto Rico,Canovanas,729,18.3371732,-65.8979419,3006
Canóvanas,PR,Puerto Rico,Canovanas,729,18.3782623,-65.9056191,7297
Luis M. Cintrón,PR,Puerto Rico,Fajardo,738,18.3013841,-65.6378333,2290
Fajardo,PR,Puerto Rico,Fajardo,00740 00738,18.3257869,-65.6523838,28930
El Mangó,PR,Puerto Rico,Juncos,777,18.2341225,-65.879608,1482
Juncos,PR,Puerto Rico,Juncos,777,18.2274558,-65.920997,7564
Aguas Claras,PR,Puerto Rico,Ceiba,735,18.252734,-65.6534952,3006
Ceiba,PR,Puerto Rico,Ceiba,735,18.2641226,-65.6484951,5633
Punta Santiago,PR,Puerto Rico,Humacao,741,18.1663493,-65.7482172,4964
Antón Ruíz,PR,Puerto Rico,Humacao,791,18.1882693,-65.8078813,1589
Bajandas,PR,Puerto Rico,Humacao,791,18.1577384,-65.7815509,1309
Candelero Arriba,PR,Puerto Rico,Humacao,791,18.1019071,-65.8368288,1215
Humacao,PR,Puerto Rico,Humacao,00791 00792,18.1496828,-65.8273847,18629
La Fermina,PR,Puerto Rico,Humacao,00771 00791,18.1755145,-65.8534963,2743
Vieques,PR,Puerto Rico,Vieques,765,18.1474625,-65.4448811,1938
Esperanza,PR,Puerto Rico,Vieques,765,18.0971868,-65.4707144,1219
Río Lajas,PR,Puerto Rico,Dorado,646,18.394671,-66.2676685,2373
San Antonio,PR,Puerto Rico,Dorado,646,18.4488351,-66.302669,7574
San José,PR,Puerto Rico,Dorado,949,18.3982819,-66.2557238,2900
Toa Baja,PR,Puerto Rico,Dorado,949,18.4438353,-66.2596126,1513
Dorado,PR,Puerto Rico,Dorado,646,18.4588347,-66.2676683,13258
Hinsdale,MT,Montana,Valley,59241,48.3941754,-107.0847928,217
Kila,MT,Montana,Flathead,59920,48.120233,-114.4568003,392
Little Bitterroot Lake,MT,Montana,Flathead,59925,48.1179901,-114.7206389,194
Marion,MT,Montana,Flathead,59925,48.1055095,-114.6631897,886
Olney,MT,Montana,Flathead,59927,48.5485765,-114.5781982,191
West Glacier,MT,Montana,Flathead,59936,48.4999666,-113.978729,227
Whitewater,MT,Montana,Phillips,59544,48.7594509,-107.6275913,64
Zortman,MT,Montana,Phillips,59546,47.9177736,-108.5262585,69
Happys Inn,MT,Montana,Lincoln,59923,48.0832826,-115.1404336,164
Pioneer Junction,MT,Montana,Lincoln,59923,48.336066,-115.5184972,959
Stryker,MT,Montana,Lincoln,59933,48.674132,-114.770152,26
Sylvanite,MT,Montana,Lincoln,59935,48.7163356,-115.8743507,103
Trego,MT,Montana,Lincoln,59934,48.7052423,-114.8693233,541
White Haven,MT,Montana,Lincoln,59923,48.3449548,-115.5173863,577
Yaak,MT,Montana,Lincoln,59935,48.8330088,-115.7087944,248
Babb,MT,Montana,Glacier,59411,48.860261,-113.4367629,174
Santa Rita,MT,Montana,Glacier,59427,48.700541,-112.3200524,113
Turner,MT,Montana,Blaine,59542,48.8436176,-108.4070775,61
Disautel,WA,Washington,Okanogan,98841,48.3604327,-119.2372606,78
Keller,WA,Washington,Ferry,99140,48.078769,-118.6850125,234
Twin Lakes,WA,Washington,Ferry,99138,48.2621709,-118.3590549,59
Larson,ND,North Dakota,Burke,58727,48.889754,-102.8585114,12
Sweet Grass,MT,Montana,Toole,59484,48.9961096,-111.960596,58
Blanchard,ID,Idaho,Bonner,83804,48.0168468,-116.9838096,261
Foxholm,ND,North Dakota,Ward,58718,48.3694583,-101.5712744,75
Logan,ND,North Dakota,Ward,58701,48.1483433,-101.1537688,194
Ruthville,ND,North Dakota,Ward,58703,48.3716806,-101.298772,191
Mahnomen,MN,Minnesota,Saint Louis,55720,46.7731168,-92.5417876,239
Barton,ND,North Dakota,Pierce,58384,48.5069406,-100.1762455,20
Orrin,ND,North Dakota,Pierce,58368,48.0913913,-100.1631912,22
Selz,ND,North Dakota,Pierce,58341,47.857225,-99.8917941,46
Auburn,ND,North Dakota,Walsh,58237,48.5069335,-97.4398024,48
Nash,ND,North Dakota,Walsh,58237,48.4705459,-97.513138,32
Brady,MT,Montana,Pondera,59416,48.0355192,-111.840008,140
Dupuyer,MT,Montana,Pondera,59432,48.1924688,-112.499489,86
Bryant,WA,Washington,Snohomish,98223,48.23899,-122.1579229,1870
Clearview,WA,Washington,Snohomish,98296 98012 98072,47.8337092,-122.1259606,3324
Meadowdale,WA,Washington,Snohomish,98026,47.852874,-122.3334669,2826
Belknap,MT,Montana,Sanders,59873,47.6621568,-115.4087694,158
Camas,MT,Montana,Sanders,59845,47.6179931,-114.6579078,58
Weeksville,MT,Montana,Sanders,59859,47.5229931,-114.9940267,83
Dahlen,ND,North Dakota,Nelson,58224,48.1580502,-97.9295397,18
Crane,MT,Montana,Richland,59217,47.5758493,-104.2624401,102
East Fairview,ND,North Dakota,McKenzie,59221,47.8533519,-104.0396548,76
Bynum,MT,Montana,Teton,59419,47.9791212,-112.3116955,31
Bear Dance,MT,Montana,Lake,59860 59911,47.9166139,-114.0287197,275
Swan Lake,MT,Montana,Lake,59911,47.9291146,-113.844821,113
Four Lakes,WA,Washington,Spokane,99004 99014,47.5612777,-117.5941009,512
Green Bluff,WA,Washington,Spokane,99021 99005,47.8273947,-117.2716024,761
Mead,WA,Washington,Spokane,99021,47.7673923,-117.354939,7275
Ebro,MN,Minnesota,Clearwater,56621,47.4955131,-95.5294646,64
Conkling Park,ID,Idaho,Kootenai,83876,47.4043499,-116.7582314,43
Rockford Bay,ID,Idaho,Kootenai,83814,47.5051822,-116.8785175,184
Craig,MT,Montana,Lewis and Clark,59648,47.0743888,-111.9633303,43
Marysville,MT,Montana,Lewis and Clark,59633 59640,46.7504929,-112.3002934,80
Bethel,WA,Washington,Kitsap,98367,47.4939846,-122.6312469,3713
Burley,WA,Washington,Kitsap,98359 98367 98322,47.417874,-122.6309669,2057
Enetai,WA,Washington,Kitsap,98310,47.5848181,-122.5987489,2286
Gorst,WA,Washington,Kitsap,98312 98367,47.5253721,-122.704863,592
Hansville,WA,Washington,Kitsap,98340 98346,47.9187044,-122.5543141,3091
Keyport,WA,Washington,Kitsap,98345,47.7020396,-122.6209776,554
Lofall,WA,Washington,Kitsap,98370,47.8120379,-122.6582078,2289
Seabeck,WA,Washington,Kitsap,98380,47.6395373,-122.8284874,1105
Southworth,WA,Washington,Kitsap,98366 98384 98386,47.5120421,-122.5017972,2185
Heimdal,ND,North Dakota,Wells,58341,47.7927817,-99.645125,27
Denhoff,ND,North Dakota,Sheridan,58430,47.4766619,-100.25957,20
Roy,MT,Montana,Fergus,59471,47.3313687,-108.959881,108
Gibson Flats,MT,Montana,Cascade,59405,47.4696796,-111.2469179,199
Sand Coulee,MT,Montana,Cascade,59472,47.3994042,-111.1677448,212
Stockett,MT,Montana,Cascade,59480,47.3566259,-111.1652417,169
Jessie,ND,North Dakota,Griggs,58452,47.542218,-98.2381519,25
Sutton,ND,North Dakota,Griggs,58484,47.4019396,-98.4392642,17
Blanchard,ND,North Dakota,Traill,58009,47.3458148,-97.2195331,26
Caledonia,ND,North Dakota,Traill,58219,47.4574751,-96.8856372,39
Carlton,MT,Montana,Missoula,59833,46.6757564,-114.0787195,694
Condon,MT,Montana,Missoula,59826,47.5277147,-113.7106462,343
Huson,MT,Montana,Missoula,59846,47.0313108,-114.3273412,210
Piltzville,MT,Montana,Missoula,59802,46.8613147,-113.8626033,395
Turah,MT,Montana,Missoula,59825 59802,46.8360372,-113.8301018,306
Amanda Park,WA,Washington,Grays Harbor,98526,47.4631419,-123.8860114,252
Pacific Beach,WA,Washington,Grays Harbor,98571,47.2089734,-124.2032347,291
Porter,WA,Washington,Grays Harbor,98541,46.938986,-123.310708,207
Queets,WA,Washington,Grays Harbor,98331,47.5314725,-124.3384085,174
Beaulieu,MN,Minnesota,Mahnomen,56557,47.3355157,-95.8044794,48
Pine Bend,MN,Minnesota,Mahnomen,56651,47.4263473,-95.5911352,28
Roy Lake,MN,Minnesota,Mahnomen,56557,47.3252364,-95.5516921,12
Ashland,ME,Maine,Aroostook,4732,46.6311528,-68.4061523,709
Eagle Lake,ME,Maine,Aroostook,4739,47.0400396,-68.5894891,625
Mapleton,ME,Maine,Aroostook,4757,46.6819862,-68.1628115,683
Mars Hill,ME,Maine,Aroostook,4758,46.5158751,-67.8664135,980
Washburn,ME,Maine,Aroostook,4786,46.7900417,-68.1575334,997
De Smet,ID,Idaho,Benewah,83824,47.1460098,-116.9157249,175
Alder,WA,Washington,Pierce,98328,46.8003829,-122.2901126,227
Clear Lake,WA,Washington,Pierce,98328,46.9312326,-122.2842056,1419
Home,WA,Washington,Pierce,98349,47.274818,-122.7637451,1377
Kapowsin,WA,Washington,Pierce,98360 98338 98344,46.9856579,-122.2256697,333
Key Center,WA,Washington,Pierce,98349 98394 98329 98395,47.3406507,-122.7454131,3692
La Grande,WA,Washington,Pierce,98328,46.8342707,-122.318725,109
Longbranch,WA,Washington,Pierce,98349 98351,47.208985,-122.7567994,3784
McKenna,WA,Washington,Pierce,98580 98558,46.9348213,-122.5565117,716
McMillin,WA,Washington,Pierce,98374 98360,47.1398236,-122.2365063,1547
Purdy,WA,Washington,Pierce,98332,47.3889853,-122.6254103,1544
Rosedale,WA,Washington,Pierce,98332,47.3314854,-122.652354,4044
South Creek,WA,Washington,Pierce,98580 98387 98338,46.9994768,-122.3920953,2507
Vaughn,WA,Washington,Pierce,98394 98329,47.3442617,-122.7631918,544
Wauna,WA,Washington,Pierce,98329,47.3789852,-122.6426329,4186
Wollochet,WA,Washington,Pierce,98335,47.2687088,-122.5840168,6651
Spiritwood,ND,North Dakota,Stutsman,58481,46.9360994,-98.4956481,18
Ypsilanti,ND,North Dakota,Stutsman,58497,46.7819296,-98.5631498,104
Brooktree Park,ND,North Dakota,Cass,58042,47.0030233,-96.8959156,80
Embden,ND,North Dakota,Cass,58079,46.8021971,-97.4331484,59
Baker,MN,Minnesota,Clay,56580,46.7130166,-96.5520172,55
Princeton,ID,Idaho,Latah,83857,46.9140612,-116.8340512,148
Buena,WA,Washington,Yakima,98921 98953,46.4287397,-120.3133898,990
Cliffdell,WA,Washington,Yakima,98937,46.9462292,-121.0689708,104
Cowiche,WA,Washington,Yakima,98923,46.6698469,-120.7122935,428
Donald,WA,Washington,Yakima,98951,46.4765167,-120.3967267,91
Nile,WA,Washington,Yakima,98937,46.8206761,-120.939522,140
Outlook,WA,Washington,Yakima,98938,46.3312416,-120.0911574,292
Parker,WA,Washington,Yakima,98939 98951,46.5009605,-120.4653406,154
Tampico,WA,Washington,Yakima,98903,46.5351228,-120.8672953,312
Martinsdale,MT,Montana,Meagher,59053,46.4582815,-110.3132452,64
Harmon,ND,North Dakota,Morton,58554,46.9516589,-100.9526354,145
Rosebud,MT,Montana,Rosebud,59347,46.2744424,-106.444746,111
Maxville,MT,Montana,Granite,59837,46.464649,-113.234231,130
Shawmut,MT,Montana,Wheatland,59078,46.342458,-109.5249016,42
Heil,ND,North Dakota,Grant,58533,46.3875069,-101.6998636,15
Raleigh,ND,North Dakota,Grant,58564,46.3577806,-101.3065277,12
Elk City,ID,Idaho,Idaho,83525,45.8268527,-115.4367941,202
Charlos Heights,MT,Montana,Ravalli,59840,46.1263099,-114.1778683,120
Conner,MT,Montana,Ravalli,59827 59829,45.9307534,-114.1245288,216
Sula,MT,Montana,Ravalli,59871,45.8365869,-113.9817463,37
Sweetwater,ID,Idaho,Nez Perce,83540,46.3723859,-116.7929277,143
Englevale,ND,North Dakota,Ransom,58033,46.3927458,-97.9134343,40
McLeod,ND,North Dakota,Ransom,58057,46.3935753,-97.2995351,27
Elkhorn,MT,Montana,Jefferson,59632,46.2746506,-111.9458238,10
South Hills,MT,Montana,Jefferson,59634,46.5564001,-111.997637,517
Porcupine,ND,North Dakota,Sioux,58568,46.2188898,-101.0987425,146
Altoona,WA,Washington,Wahkiakum,98643,46.2667745,-123.6562504,39
Deep River,WA,Washington,Wahkiakum,98638,46.3484392,-123.6851455,204
Grays River,WA,Washington,Wahkiakum,98621,46.3562176,-123.6093106,263
Rosburg,WA,Washington,Wahkiakum,98643,46.33094,-123.6384763,317
De Lamere,ND,North Dakota,Sargent,58060,46.2671834,-97.3350905,30
Gallatin Gateway,MT,Montana,Gallatin,59730 59718,45.5915958,-111.1977304,856
Logan,MT,Montana,Gallatin,59741,45.8843727,-111.4274645,99
Sedan,MT,Montana,Gallatin,59086 59715,45.95882,-110.8510509,99
Cooke City,MT,Montana,Park,59020,45.0166071,-109.934071,75
Corwin Springs,MT,Montana,Park,59030,45.112991,-110.7899367,109
Emigrant,MT,Montana,Park,59047 59027,45.3702141,-110.7335469,488
Pray,MT,Montana,Park,59047,45.3802143,-110.6815999,681
Silver Gate,MT,Montana,Park,59030 59081,45.006884,-109.9896288,20
Springdale,MT,Montana,Park,59047 59082,45.738268,-110.2271387,42
Alzada,MT,Montana,Carter,59311,45.0230422,-104.4124527,29
Fern Prairie,WA,Washington,Clark,98607,45.6365067,-122.3987037,1884
Prairie City,SD,South Dakota,Perkins,57649,45.5297132,-102.8043291,23
Bath,SD,South Dakota,Brown,57427,45.4683025,-98.3237067,172
Bath Corner,SD,South Dakota,Brown,57427,45.4591362,-98.32954,49
Ferney,SD,South Dakota,Brown,57439,45.3305156,-98.0978733,43
Agency Village,SD,South Dakota,Roberts,57262,45.5808427,-97.0831191,181
Goodwill,SD,South Dakota,Roberts,57262,45.5669043,-97.0700817,513
Long Hollow,SD,South Dakota,Roberts,57262,45.6823052,-97.1611831,192
Kidder,SD,South Dakota,Marshall,57430,45.8830142,-97.713435,57
Pony,MT,Montana,Madison,59747,45.6585381,-111.8944277,118
Biddle,MT,Montana,Powder River,59314,45.0994302,-105.338326,41
Presque Isle Harbor,MI,Michigan,Presque Isle,49777,45.3225183,-83.4849499,600
Boyd,MT,Montana,Carbon,59070 59013,45.4577234,-109.066541,35
Edgar,MT,Montana,Carbon,59026,45.4646703,-108.8523661,114
Roberts,MT,Montana,Carbon,59070,45.3596673,-109.1676544,361
Roscoe,MT,Montana,Carbon,59071,45.3496655,-109.4965551,15
Silesia,MT,Montana,Carbon,59041,45.5566148,-108.8415338,96
Beaver Creek,OR,Oregon,Clackamas,97045 97004,45.2755985,-122.5136514,4485
Government Camp,OR,Oregon,Clackamas,97028,45.3040072,-121.7547998,193
Mulino,OR,Oregon,Clackamas,97045 97042,45.2215112,-122.5820333,2103
Stafford,OR,Oregon,Clackamas,97068 97034,45.3573417,-122.7225947,1577
Krakow,WI,Wisconsin,Oconto,54137,44.761662,-88.2514909,354
Smiths Ferry,ID,Idaho,Valley,83611,44.3012812,-116.0895747,75
Alba,MI,Michigan,Antrim,49730 49611,44.97473,-84.9686585,295
Alden,MI,Michigan,Antrim,49612,44.8811151,-85.2756185,125
Eastport,MI,Michigan,Antrim,49627 49622,45.1072257,-85.3500727,218
Lakes of the North,MI,Michigan,Antrim,49730 49659,44.9360999,-84.8845517,925
Blucksberg Mountain,SD,South Dakota,Meade,57785,44.3593406,-103.4537906,462
Angelica,WI,Wisconsin,Shawano,54162,44.6738809,-88.3137133,92
Caroline,WI,Wisconsin,Shawano,54928,44.7208113,-88.8914945,270
Green Valley,WI,Wisconsin,Shawano,54154 54127,44.7955497,-88.2703795,133
Leopolis,WI,Wisconsin,Shawano,54948,44.7680334,-88.8448272,87
Navarino,WI,Wisconsin,Shawano,54107,44.6110978,-88.4920454,177
Pella,WI,Wisconsin,Shawano,54950,44.7424785,-88.8034371,185
Pulcifer,WI,Wisconsin,Shawano,54111 54124,44.8441578,-88.360102,134
Thornton,WI,Wisconsin,Shawano,54166,44.7966475,-88.6912143,65
Tilleda,WI,Wisconsin,Shawano,54416 54128,44.8155317,-88.9112178,91
Mammoth,WY,Wyoming,Park,82190,44.9766022,-110.701599,263
Brasher Falls,NY,New York,Saint Lawrence,13613,44.8075536,-74.773803,669
Winthrop,NY,New York,Saint Lawrence,13613 13697,44.7947761,-74.7868595,510
Beulah,WY,Wyoming,Crook,82712,44.5444299,-104.089102,73
Cow Creek,SD,South Dakota,Sully,57501,44.5538098,-100.4753434,30
Bear Lake,MI,Michigan,Kalkaska,49646,44.7182627,-84.9485297,327
Manistee Lake,MI,Michigan,Kalkaska,49646,44.7769897863,-85.0085336934,456
Rapid City,MI,Michigan,Kalkaska,49676,44.8344485,-85.282562,1352
South Boardman,MI,Michigan,Kalkaska,49680,44.6413944,-85.2797789,536
Camp Sherman,OR,Oregon,Jefferson,97730,44.4603944,-121.641165,233
Lake Poinsett,SD,South Dakota,Hamlin,57234 57248 57212,44.5664266,-97.0797608,493
Cascadia,OR,Oregon,Linn,97345 97329,44.3973477,-122.481748,147
Crabtree,OR,Oregon,Linn,97374 97335,44.6351225,-122.8981455,391
Crawfordsville,OR,Oregon,Linn,97386 97327 97336,44.3570691,-122.8578637,332
Holley,OR,Oregon,Linn,97386,44.3542917,-122.7834179,378
Lacomb,OR,Oregon,Linn,97355,44.5851228,-122.7434204,546
Peoria,OR,Oregon,Linn,97348 97377,44.4487336,-123.2073187,94
Shedd,OR,Oregon,Linn,97377,44.4615118,-123.1103713,204
Bendon,MI,Michigan,Benzie,49643,44.6330566,-85.8378587,208
Nessen City,MI,Michigan,Benzie,49683,44.5200018,-85.8781352,97
Pilgrim,MI,Michigan,Benzie,49635,44.6649981,-86.2459296,11
Alpine,OR,Oregon,Benton,97456,44.3301223,-123.3603767,171
Alsea,OR,Oregon,Benton,97324,44.3815098,-123.5964942,164
Bellfountain,OR,Oregon,Benton,97456,44.3637332,-123.355377,75
Blodgett,OR,Oregon,Benton,97326,44.5970639,-123.5195493,58
Kings Valley,OR,Oregon,Benton,97361 97370,44.7067856,-123.4345476,65
Summit,OR,Oregon,Benton,97326,44.6378969,-123.5787175,82
Chain O' Lakes,WI,Wisconsin,Waupaca,54981,44.329214,-89.169886,981
King,WI,Wisconsin,Waupaca,54946 54981,44.3374782,-89.1417808,1750
Northport,WI,Wisconsin,Waupaca,54961,44.4097025,-88.793993,491
Morningside,SD,South Dakota,Beadle,57350,44.3658167,-98.1884235,105
Witherbee,NY,New York,Essex,12998,44.0875536,-73.5329057,347
Mineville,NY,New York,Essex,12956 12998,44.0928314,-73.5181832,1269
Arcadia,MI,Michigan,Manistee,49613,44.4930555,-86.2317586,291
Brethren,MI,Michigan,Manistee,49619,44.304449,-86.0189694,410
Filer City,MI,Michigan,Manistee,49634 49660,44.2152811,-86.2873072,116
Oak Hill,MI,Michigan,Manistee,49660,44.2244476,-86.3039744,569
Parkdale,MI,Michigan,Manistee,49660,44.2675027,-86.3028644,704
Stronach,MI,Michigan,Manistee,49660,44.2133367,-86.2753626,162
Wellston,MI,Michigan,Manistee,49689,44.2169505,-85.9578528,311
Boon,MI,Michigan,Wexford,49618,44.2897283,-85.6020043,167
Caberfae,MI,Michigan,Wexford,49601,44.249711,-85.724945,64
Haring,MI,Michigan,Wexford,49601,44.2986186,-85.4131082,328
Jennings,MI,Michigan,Missaukee,49651,44.3327861,-85.2981042,264
East Barre,VT,Vermont,Washington,5641,44.1581178,-72.4503802,826
East Montpelier,VT,Vermont,Washington,5651,44.2711706,-72.4870503,80
Graniteville,VT,Vermont,Washington,5654,44.1511732,-72.4928815,784
Plainfield,VT,Vermont,Washington,5667,44.2781151,-72.4264926,401
Websterville,VT,Vermont,Washington,05641 05678,44.1606176,-72.4695476,550
Worcester,VT,Vermont,Washington,5682,44.3736678,-72.5498326,112
Tumalo,OR,Oregon,Deschutes,97701,44.1498398,-121.3308679,488
Belleville,NY,New York,Jefferson,13605 13650,43.7833992,-76.1193694,226
Felts Mills,NY,New York,Jefferson,13612 13638,44.0222866,-75.7632565,372
Fishers Landing,NY,New York,Jefferson,13641,44.2764357,-76.0080027,89
Henderson,NY,New York,Jefferson,13650,43.8470075,-76.1818714,224
Lorraine,NY,New York,Jefferson,13659,43.7664565,-75.9593643,174
Oxbow,NY,New York,Jefferson,13608,44.2872808,-75.6229981,108
Pamelia Center,NY,New York,Jefferson,13601,44.0400593,-75.9007603,264
Pierrepont Manor,NY,New York,Jefferson,13674 13605 13661,43.7350677,-76.0588116,228
Plessis,NY,New York,Jefferson,13675 13656 13691,44.2703297,-75.8543918,164
Rodman,NY,New York,Jefferson,13682,43.851176,-75.9407545,153
